IMAGE,IMAGE URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
MVZ_Egg_9953.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9953_egg.jpg,MVZ:Egg:9953,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9977.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9977_egg.jpg,MVZ:Egg:9977,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9959.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9959_egg.jpg,MVZ:Egg:9959,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9954.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9954_egg.jpg,MVZ:Egg:9954,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9960.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9960_egg.jpg,MVZ:Egg:9960,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9955.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9955_egg.jpg,MVZ:Egg:9955,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9961.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9961_egg.jpg,MVZ:Egg:9961,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9956.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9956_egg.jpg,MVZ:Egg:9956,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9962.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9962_egg.jpg,MVZ:Egg:9962,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9963.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9963_egg.jpg,MVZ:Egg:9963,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9967.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9967_egg.jpg,MVZ:Egg:9967,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9964.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9964_egg.jpg,MVZ:Egg:9964,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9968.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9968_egg.jpg,MVZ:Egg:9968,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9965.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9965_egg.jpg,MVZ:Egg:9965,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9966.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9966_egg.jpg,MVZ:Egg:9966,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9969.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9969_egg.jpg,MVZ:Egg:9969,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9979.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9979_egg.jpg,MVZ:Egg:9979,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9980.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9980_egg.jpg,MVZ:Egg:9980,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9970.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9970_egg.jpg,MVZ:Egg:9970,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9981.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9981_egg.jpg,MVZ:Egg:9981,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9971.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9971_egg.jpg,MVZ:Egg:9971,Toxostoma bendirei,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9982.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9982_egg.jpg,MVZ:Egg:9982,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9983.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9983_egg.jpg,MVZ:Egg:9983,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9972.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9972_egg.jpg,MVZ:Egg:9972,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9984.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9984_egg.jpg,MVZ:Egg:9984,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9985.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9985_egg.jpg,MVZ:Egg:9985,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9973.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9973_egg.jpg,MVZ:Egg:9973,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9974.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9974_egg.jpg,MVZ:Egg:9974,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9986.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9986_egg.jpg,MVZ:Egg:9986,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9987.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9987_egg.jpg,MVZ:Egg:9987,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9976.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9976_egg.jpg,MVZ:Egg:9976,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9988.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9988_egg.jpg,MVZ:Egg:9988,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9991.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9991_egg.jpg,MVZ:Egg:9991,Toxostoma bendirei,United States,Arizona,near Sabino Canyon,#REF!,32.3904,-110.7886,7096
MVZ_Egg_9975.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9975_egg.jpg,MVZ:Egg:9975,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9989.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9989_egg.jpg,MVZ:Egg:9989,Toxostoma bendirei,United States,Arizona,Sacaton Flats,#REF!,33.0757,-111.663,819
MVZ_Egg_9978.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9978_egg.jpg,MVZ:Egg:9978,Toxostoma bendirei,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_9990.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9990_egg.jpg,MVZ:Egg:9990,Toxostoma bendirei,United States,Arizona,Tucson 10 mi E,#REF!,32.2217,-110.7551,36790
MVZ_Egg_2999.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2999_egg.jpg,MVZ:Egg:2999,Toxostoma bendirei,United States,Arizona,Tombstone,#REF!,31.7128,-110.0669,2589
MVZ_Egg_9992.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9992_egg.jpg,MVZ:Egg:9992,Toxostoma curvirostre oberholseri,United States,Texas,Somerset,#REF!,29.226,-98.658,1807
MVZ_Egg_10001.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10001_egg.jpg,MVZ:Egg:10001,Toxostoma curvirostre oberholseri,United States,Texas,Brownsville,#REF!,25.913791,-97.493364,12641
MVZ_Egg_9997.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9997_egg.jpg,MVZ:Egg:9997,Toxostoma curvirostre oberholseri,United States,Texas,San Antonio 5 mi W,#REF!,29.42389,-98.57625,30454
MVZ_Egg_9993.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9993_egg.jpg,MVZ:Egg:9993,Toxostoma curvirostre oberholseri,United States,Texas,Jourdanton,#REF!,28.914,-98.541,
MVZ_Egg_9995.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9995_egg.jpg,MVZ:Egg:9995,Toxostoma curvirostre oberholseri,United States,Texas,San Antonio,#REF!,29.423889,-98.493333,25947
MVZ_Egg_9998.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9998_egg.jpg,MVZ:Egg:9998,Toxostoma curvirostre oberholseri,United States,Texas,San Antonio 7 mi S,#REF!,29.32225,-98.49333,31873
MVZ_Egg_9996.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9996_egg.jpg,MVZ:Egg:9996,Toxostoma curvirostre oberholseri,United States,Texas,San Antonio,#REF!,29.423889,-98.493333,25947
MVZ_Egg_9999.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9999_egg.jpg,MVZ:Egg:9999,Toxostoma curvirostre oberholseri,United States,Texas,San Antonio 7 mi S,#REF!,29.32225,-98.49333,31873
MVZ_Egg_10000.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10000_egg.jpg,MVZ:Egg:10000,Toxostoma curvirostre oberholseri,United States,Texas,No specific locality recorded.,#REF!,,,
MVZ_Egg_10002.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10002_egg.jpg,MVZ:Egg:10002,Toxostoma curvirostre oberholseri,United States,Texas,Brownsville 2 mi E,#REF!,25.926,-97.449,
MVZ_Egg_9994.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/9994_egg.jpg,MVZ:Egg:9994,Toxostoma curvirostre oberholseri,United States,Texas,Lytle 4 mi E,#REF!,29.236,-98.73,
MVZ_Egg_6556.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6556_egg.jpg,MVZ:Egg:6556,Toxostoma curvirostre palmeri,United States,Arizona,Phoenix,#REF!,33.4483,-112.0733,34615
MVZ_Egg_10006.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10006_egg.jpg,MVZ:Egg:10006,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_6557.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6557_egg.jpg,MVZ:Egg:6557,Toxostoma curvirostre palmeri,United States,Arizona,Phoenix,#REF!,33.4483,-112.0733,34615
MVZ_Egg_10011.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10011_egg.jpg,MVZ:Egg:10011,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_6547.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6547_egg.jpg,MVZ:Egg:6547,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10005.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10005_egg.jpg,MVZ:Egg:10005,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10010.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10010_egg.jpg,MVZ:Egg:10010,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10003.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10003_egg.jpg,MVZ:Egg:10003,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10016.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10016_egg.jpg,MVZ:Egg:10016,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10007.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10007_egg.jpg,MVZ:Egg:10007,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10009.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10009_egg.jpg,MVZ:Egg:10009,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10004.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10004_egg.jpg,MVZ:Egg:10004,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_13021.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13021_egg.jpg,MVZ:Egg:13021,Toxostoma curvirostre palmeri,United States,Arizona,near Tucson,#REF!,32.2217,-110.9258,28661
MVZ_Egg_6558.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6558_egg.jpg,MVZ:Egg:6558,Toxostoma curvirostre celsum,Mexico,Chihuahua,Colonio Pacheco,#REF!,30.08667,-108.34472,352
MVZ_Egg_3487.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3487_egg.jpg,MVZ:Egg:3487,Toxostoma curvirostre palmeri,United States,Arizona,Salt River,#REF!,33.4667,-111.8633,3957
MVZ_Egg_3001.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3001_egg.jpg,MVZ:Egg:3001,Toxostoma curvirostre oberholseri,United States,Texas,"San Antonio 7 mi W, Eckert Ranch",#REF!,29.42389,-98.60942,31873
MVZ_Egg_3488.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3488_egg.jpg,MVZ:Egg:3488,Toxostoma curvirostre palmeri,United States,Arizona,Salt River,#REF!,33.4667,-111.8633,3957
MVZ_Egg_6554.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6554_egg.jpg,MVZ:Egg:6554,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_6555.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6555_egg.jpg,MVZ:Egg:6555,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_6549.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6549_egg.jpg,MVZ:Egg:6549,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_4013.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4013_egg.jpg,MVZ:Egg:4013,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_6550.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6550_egg.jpg,MVZ:Egg:6550,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_4014.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4014_egg.jpg,MVZ:Egg:4014,Toxostoma curvirostre palmeri,United States,Arizona,"Rillito Creek, 5 mi N Tucson",#REF!,32.2942,-110.9258,33120
MVZ_Egg_10023.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10023_egg.jpg,MVZ:Egg:10023,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10008.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10008_egg.jpg,MVZ:Egg:10008,Toxostoma curvirostre palmeri,United States,Arizona,Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10012.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10012_egg.jpg,MVZ:Egg:10012,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_6552.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6552_egg.jpg,MVZ:Egg:6552,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10014.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10014_egg.jpg,MVZ:Egg:10014,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_6553.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6553_egg.jpg,MVZ:Egg:6553,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10013.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10013_egg.jpg,MVZ:Egg:10013,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_6551.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6551_egg.jpg,MVZ:Egg:6551,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10015.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10015_egg.jpg,MVZ:Egg:10015,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_6548.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6548_egg.jpg,MVZ:Egg:6548,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10017.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10017_egg.jpg,MVZ:Egg:10017,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10018.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10018_egg.jpg,MVZ:Egg:10018,Toxostoma curvirostre palmeri,United States,Arizona,near Blackwater,#REF!,33.0311,-111.5819,8464
MVZ_Egg_10022.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10022_egg.jpg,MVZ:Egg:10022,Toxostoma curvirostre palmeri,United States,Arizona,Fort Lowell,#REF!,32.26,-110.8733,658
MVZ_Egg_10024.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10024_egg.jpg,MVZ:Egg:10024,Toxostoma curvirostre palmeri,United States,Arizona,near Casa Grande,#REF!,32.8794,-111.7567,24798
MVZ_Egg_10021.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10021_egg.jpg,MVZ:Egg:10021,Toxostoma curvirostre palmeri,United States,Arizona,Sabino Canyon,#REF!,32.3904,-110.7886,7096
MVZ_Egg_10028.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10028_egg.jpg,MVZ:Egg:10028,Toxostoma redivivum redivivum,United States,California,No specific locality recorded.,#REF!,36.614525,-121.091475,58277
MVZ_Egg_3002.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3002_egg.jpg,MVZ:Egg:3002,Toxostoma redivivum redivivum,United States,California,Pacific Grove,#REF!,36.619863,-121.917469,1983
MVZ_Egg_10019.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10019_egg.jpg,MVZ:Egg:10019,Toxostoma curvirostre palmeri,United States,Arizona,Sacaton Flats,#REF!,33.0757,-111.663,819
MVZ_Egg_2291.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2291_egg.jpg,MVZ:Egg:2291,Toxostoma redivivum redivivum,United States,California,Nat'l City,#REF!,32.6746983,-117.1085538,4881
MVZ_Egg_10020.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10020_egg.jpg,MVZ:Egg:10020,Toxostoma curvirostre palmeri,United States,Arizona,Sacaton Flats,#REF!,33.0757,-111.663,819
MVZ_Egg_2292.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2292_egg.jpg,MVZ:Egg:2292,Toxostoma redivivum redivivum,United States,California,Nat'l City,#REF!,32.6746983,-117.1085538,4881
MVZ_Egg_13384.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13384_egg.jpg,MVZ:Egg:13384,Toxostoma redivivum redivivum,United States,California,Escondido,#REF!,33.119,-117.086,1000
MVZ_Egg_4016.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4016_egg.jpg,MVZ:Egg:4016,Toxostoma redivivum redivivum,United States,California,"Altadena, Eaton Canyon",#REF!,34.17978,-118.095427,805
MVZ_Egg_4017.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4017_egg.jpg,MVZ:Egg:4017,Toxostoma redivivum redivivum,United States,California,"Altadena, near Eaton Canyon",#REF!,34.17978,-118.095427,805
MVZ_Egg_4015.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4015_egg.jpg,MVZ:Egg:4015,Toxostoma redivivum redivivum,United States,California,"Garvanza, Arroyo Seco",#REF!,34.110826,-118.178944,1931
MVZ_Egg_10029.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10029_egg.jpg,MVZ:Egg:10029,Toxostoma redivivum redivivum,United States,California,Bolado Park,#REF!,36.7679112,-121.3019064,161
MVZ_Egg_10031.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10031_egg.jpg,MVZ:Egg:10031,Toxostoma redivivum redivivum,United States,California,near Elizabeth Lake,#REF!,34.66657,-118.403558,2736
MVZ_Egg_10039.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10039_egg.jpg,MVZ:Egg:10039,Toxostoma redivivum redivivum,United States,California,Hills between Riche Canyon and Marina Valley,#REF!,34.0171172,-117.270957,1609
MVZ_Egg_10032.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10032_egg.jpg,MVZ:Egg:10032,Toxostoma redivivum redivivum,United States,California,Reche Canyon,#REF!,34.0171172,-117.270957,1609
MVZ_Egg_10034.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10034_egg.jpg,MVZ:Egg:10034,Toxostoma redivivum redivivum,United States,California,"Reche Canyon, Herrons Ranch",#REF!,34.0171172,-117.270957,1609
MVZ_Egg_10033.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10033_egg.jpg,MVZ:Egg:10033,Toxostoma redivivum redivivum,United States,California,Reche Canyon,#REF!,34.0171172,-117.270957,1609
MVZ_Egg_10035.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10035_egg.jpg,MVZ:Egg:10035,Toxostoma redivivum redivivum,United States,California,Reche Canyon,#REF!,34.0171172,-117.270957,1609
MVZ_Egg_4822.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4822_egg.jpg,MVZ:Egg:4822,Toxostoma redivivum redivivum,United States,California,Roosevelt Post Office,#REF!,34.718845,-118.007927,100
MVZ_Egg_6561.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6561_egg.jpg,MVZ:Egg:6561,Toxostoma redivivum redivivum,United States,California,Paso Robles,#REF!,35.635222,-120.691783,1609
MVZ_Egg_10036.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10036_egg.jpg,MVZ:Egg:10036,Toxostoma redivivum redivivum,United States,California,"Reche Canyon, Chase Ranch",#REF!,34.0171172,-117.270957,1609
MVZ_Egg_10038.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10038_egg.jpg,MVZ:Egg:10038,Toxostoma redivivum redivivum,United States,California,"Reche Canyon, Chase Ranch",#REF!,34.0171172,-117.270957,1609
MVZ_Egg_10030.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10030_egg.jpg,MVZ:Egg:10030,Toxostoma redivivum redivivum,United States,California,Templeton,#REF!,35.5222,-120.77138,1609
MVZ_Egg_10037.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10037_egg.jpg,MVZ:Egg:10037,Toxostoma redivivum redivivum,United States,California,"Reche Canyon, Chase Ranch",#REF!,34.0171172,-117.270957,1609
MVZ_Egg_6560.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/6560_egg.jpg,MVZ:Egg:6560,Toxostoma redivivum sonomae,United States,California,Graham Hill,#REF!,37.005605,-122.0328618,3219
MVZ_Egg_10025.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10025_egg.jpg,MVZ:Egg:10025,Toxostoma redivivum sonomae,United States,California,"Redwood City, Phelps Gulch",#REF!,37.521357,-122.249636,805
MVZ_Egg_10026.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10026_egg.jpg,MVZ:Egg:10026,Toxostoma redivivum sonomae,United States,California,Decoto,#REF!,37.59089,-122.01914,3232
MVZ_Egg_10027.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/10027_egg.jpg,MVZ:Egg:10027,Toxostoma redivivum sonomae,United States,California,Santa Cruz,#REF!,36.9746516,-122.0068146,5082
MVZ_Egg_13385.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13385_egg.jpg,MVZ:Egg:13385,Oreoscoptes montanus,United States,Nevada,"Ruby Valley W side, 10 mi S Ruby Valley Post Office",#REF!,,,
